product_id,brand,name,date,rating,advantages,disadvantages,comment
491037254,Welldone,Юлия Ш.,14 Марта 2023,5.0,,,
491037254,Welldone,Анастасия М.,12 Марта 2023,5.0,,,
491037254,Welldone,Елена В.,7 Марта 2023,5.0,,,
491037254,Welldone,Елизавета М.,4 Марта 2023,5.0,,,
491037254,Welldone,Ирина Б.,3 Марта 2023,5.0,,,
491037254,Welldone,Анна К.,4 Февраля 2023,5.0,,,
491037254,Welldone,Маргарита Х.,1 Февраля 2023,5.0,,,
491037254,Welldone,Аня И.,26 Января 2023,5.0,,,
491037254,Welldone,Пользователь предпочёл скрыть свои данные,21 Января 2023,5.0,,,
491037254,Welldone,Мария М.,7 Января 2023,5.0,,,
491037254,Welldone,Евгений,21 Декабря 2022,5.0,,,
491037254,Welldone,Юлия Г.,21 Декабря 2022,5.0,,,
491037254,Welldone,Надежда М.,13 Декабря 2022,5.0,,,
491037254,Welldone,Пользователь предпочёл скрыть свои данные,11 Декабря 2022,5.0,,,
491037254,Welldone,Екатерина Г.,6 Декабря 2022,5.0,,,
491037254,Welldone,Пользователь предпочёл скрыть свои данные,5 Декабря 2022,5.0,,,
491037254,Welldone,Алёна М.,1 Декабря 2022,5.0,,,
491037254,Welldone,Пользователь предпочёл скрыть свои данные,28 Ноября 2022,5.0,,,
491037254,Welldone,Света В.,17 Ноября 2022,5.0,,,
491037254,Welldone,Анастасия И.,8 Ноября 2022,5.0,,,
491037254,Welldone,Пользователь предпочёл скрыть свои данные,28 Октября 2022,4.0,,,
491037254,Welldone,Руслан,20 Октября 2022,5.0,,,
491037254,Welldone,Вероника М.,15 Октября 2022,4.0,,,
491037254,Welldone,Павел Ш.,7 Октября 2022,4.0,,,
491037254,Welldone,Анастасия Г.,7 Октября 2022,5.0,,,
491037254,Welldone,Евгения Е.,24 Сентября 2022,5.0,,,
491037254,Welldone,Виктория Е.,19 Сентября 2022,5.0,,,
491037254,Welldone,Злата Г.,19 Сентября 2022,5.0,,,
491037254,Welldone,Аделина С.,15 Сентября 2022,4.0,,,
491037254,Welldone,Екатерина П.,11 Сентября 2022,4.0,,,
491037254,Welldone,Екатерина С.,7 Сентября 2022,5.0,,,
491037254,Welldone,анна с.,7 Сентября 2022,5.0,,,
491037254,Welldone,vladimir t.,6 Сентября 2022,5.0,,,
491037254,Welldone,Kate Z.,5 Сентября 2022,5.0,,,
491037254,Welldone,Ирина Р.,31 Августа 2022,5.0,,,
491037254,Welldone,Елена З.,30 Августа 2022,5.0,,,
491037254,Welldone,Таисия К.,28 Августа 2022,4.0,,,
491165096,Welldone,Лилия Ш.,22 Марта 2023,5.0,delicious juicy cutlet vegan real made burger best cooler meat million time said boyfriend eats meat,pity two thing upaovka would like,
491165096,Welldone,Анна Б.,30 Сентября 2022,1.0,,always bought company time decided order ozone sorry photo expiration date composition refund rejected reason,tell turn case
491165096,Welldone,Пользователь предпочёл скрыть свои данные,16 Мая 2023,4.0,buy product company second time unlike manufacturer product really fairly similar taste meat,price,far financially able take
491165096,Welldone,Марина С.,15 Февраля 2023,3.0,good texture satisfying,unsuccessful spice best composition,vegan experience tried many vegan cutlet honestly say cutlet successful chemical taste flavor additive taste sharp much also insular indicated package composition also perfect starch sugar syrup read completely
491165096,Welldone,Пользователь предпочёл скрыть свои данные,6 Сентября 2022,5.0,well suited burger make delicious,,
491165096,Welldone,Валентина Л.,26 Апреля 2023,5.0,delicious similar meat although nt eaten think still look like,,delicious tasty
491165096,Welldone,Mariya S.,1 Мая 2023,3.0,,,
491165096,Welldone,Наталья П.,4 Апреля 2023,4.0,bymtro preparing,salty,taste fine salty
491165096,Welldone,Ева А.,26 Марта 2023,5.0,taste texture satisfying,,excellent burger patty grilled fall apart like patty side dish super recommend
491165096,Welldone,Пользователь предпочёл скрыть свои данные,16 Апреля 2023,5.0,,,
491165096,Welldone,Жаворонкова Светлана,11 Февраля 2023,5.0,good packaging,taste,unlike vegan burger nt like taste cutlet package could nt even finish one
491165096,Welldone,Анна С.,20 Января 2023,4.0,composition,bitter structure heterogeneous,comparison cutlet vkusville lose direction
491165096,Welldone,Пользователь предпочёл скрыть свои данные,14 Сентября 2022,5.0,tasty cutlet,,usual soy meat even want eat burger perfect eat side dish thing two cutlet package take discount turn well little expensive
491165096,Welldone,Екатерина С.,27 Марта 2023,5.0,delicious cutlet look like meat,,
491165096,Welldone,Пользователь предпочёл скрыть свои данные,17 Декабря 2022,4.0,good meat suitable making pasta,taste juicy meat patty amateur,
491165096,Welldone,Оксана З.,3 Апреля 2023,4.0,,many spice,
491165096,Welldone,Вячеслав М.,27 Мая 2023,5.0,,,
491165096,Welldone,Камилла Г.,5 Декабря 2022,5.0,vegetable product,little dry,delicious likely need fried stewed little juicier
491165096,Welldone,Светлана А.,17 Ноября 2022,5.0,tasty,,first time took try turned even bad ate piece bread lettuce leaf
491165096,Welldone,Кузьмина Е.,5 Марта 2023,5.0,ideal eating post,,
491165096,Welldone,Пользователь предпочёл скрыть свои данные,16 Апреля 2023,5.0,,,
491165096,Welldone,Пользователь предпочёл скрыть свои данные,21 Января 2023,5.0,tasty burger distinguished real one,,
491165096,Welldone,Ольга С.,16 Января 2023,5.0,tasty indistinguishable real meat,,
491165096,Welldone,Evgeniya K.,13 Января 2023,5.0,taste,nt found yet,decent taste quality
491165096,Welldone,Александр,11 Сентября 2022,5.0,great cutlet eat like without burger constantly order product brand,without stock price bite,
491165096,Welldone,Olga,9 Февраля 2023,5.0,,,
491165096,Welldone,Марина А.,6 Февраля 2023,4.0,good texture taste,,
491165096,Welldone,Айгуль С.,13 Января 2023,5.0,tasty incomparably,,
491165096,Welldone,Евгения Савченко,17 Января 2023,5.0,delicious enough,,
491165096,Welldone,Юрий К.,16 Сентября 2022,5.0,good vegan cutlet,nt find,love product company
491165096,Welldone,Евгения С.,1 Марта 2023,5.0,,,
491165096,Welldone,Светлана М.,15 Сентября 2022,5.0,awesome burger delight,,
491165096,Welldone,Алексей К.,11 Сентября 2022,5.0,well norm general hiburgers better,,
491165096,Welldone,Елена Б.,20 Декабря 2022,5.0,tasty,,
491165096,Welldone,Динара Х.,17 Ноября 2022,5.0,delicious,,
491165096,Welldone,Пользователь предпочёл скрыть свои данные,15 Декабря 2022,5.0,,,
491165096,Welldone,Анна Р.,12 Сентября 2022,5.0,,,
491165096,Welldone,Роман С.,21 Мая 2023,5.0,,,
491165096,Welldone,Таисия К.,20 Мая 2023,5.0,,,
491165096,Welldone,оксана к.,11 Мая 2023,5.0,,,
491165096,Welldone,Анна Л.,11 Мая 2023,5.0,,,
491165096,Welldone,Надежда Б.,9 Мая 2023,5.0,,,
491165096,Welldone,Ирина П.,7 Мая 2023,5.0,,,
491165096,Welldone,Елена Ч.,30 Апреля 2023,5.0,,,
491165096,Welldone,Игорь Ф.,26 Апреля 2023,5.0,,,
491165096,Welldone,Олег Б.,26 Апреля 2023,5.0,,,
491165096,Welldone,Екатерина М.,24 Апреля 2023,5.0,,,
491165096,Welldone,Пользователь предпочёл скрыть свои данные,21 Апреля 2023,5.0,,,
491165096,Welldone,Ева К.,17 Апреля 2023,5.0,,,
491165096,Welldone,Татьяна Р.,16 Апреля 2023,5.0,,,
491165096,Welldone,Мария Х.,14 Апреля 2023,5.0,,,
491165096,Welldone,Диана С.,12 Апреля 2023,5.0,,,
491165096,Welldone,Альбина С.,10 Апреля 2023,5.0,,,
491165096,Welldone,Роза Х.,8 Апреля 2023,5.0,,,
491165096,Welldone,Арсений Х.,5 Апреля 2023,5.0,,,
491165096,Welldone,Николай П.,2 Апреля 2023,4.0,,,
491165096,Welldone,Элеонора Ф.,31 Марта 2023,5.0,,,
491165096,Welldone,Юлия Д.,30 Марта 2023,5.0,,,
491165096,Welldone,Юлия К.,26 Марта 2023,5.0,,,
491165096,Welldone,Надежда М.,23 Марта 2023,5.0,,,
491165096,Welldone,Анастасия Х.,22 Марта 2023,5.0,,,
491165096,Welldone,Карине Г.,22 Марта 2023,5.0,,,
491165096,Welldone,Станислав Ш.,21 Марта 2023,5.0,,,
491165096,Welldone,Андрей С.,21 Марта 2023,5.0,,,
491165096,Welldone,Елена С.,15 Марта 2023,5.0,,,
491165096,Welldone,Маргарита Х.,15 Марта 2023,5.0,,,
491165096,Welldone,Ирина К.,13 Марта 2023,5.0,,,
491165096,Welldone,Зинаида Т.,11 Марта 2023,5.0,,,
491165096,Welldone,Анна П.,9 Марта 2023,5.0,,,
491165096,Welldone,Марина Л.,7 Марта 2023,5.0,,,
491165096,Welldone,Алексей К.,24 Февраля 2023,5.0,,,
491165096,Welldone,Полина П.,19 Февраля 2023,5.0,,,
491165096,Welldone,Юлия Х.,13 Февраля 2023,5.0,,,
491165096,Welldone,Игорь Г.,13 Февраля 2023,5.0,,,
491165096,Welldone,Nikolay M.,12 Февраля 2023,4.0,,,
491165096,Welldone,Евгения Е.,11 Февраля 2023,5.0,,,
491165096,Welldone,Анжелика,10 Февраля 2023,5.0,,,
491165096,Welldone,Татьяна Б.,3 Февраля 2023,5.0,,,
491165096,Welldone,Ксения Р.,1 Февраля 2023,5.0,,,
491165096,Welldone,Lev S.,30 Января 2023,5.0,,,
491165096,Welldone,Ольга С.,28 Января 2023,5.0,,,
491165096,Welldone,Алиса А.,15 Января 2023,5.0,,,
491165096,Welldone,Юрий С.,9 Января 2023,5.0,,,
491165096,Welldone,Аида М.,6 Января 2023,5.0,,,
491165096,Welldone,Юлия П.,28 Декабря 2022,4.0,,,
491165096,Welldone,Юлия Л.,15 Декабря 2022,5.0,,,
491165096,Welldone,Пользователь предпочёл скрыть свои данные,11 Декабря 2022,5.0,,,
491165096,Welldone,Екатерина Г.,6 Декабря 2022,5.0,,,
491165096,Welldone,Дарья Л.,1 Декабря 2022,5.0,,,
491165096,Welldone,Владимир А.,29 Ноября 2022,5.0,,,
491165096,Welldone,Дмитрий В.,25 Ноября 2022,4.0,,,
491165096,Welldone,Yana E.,10 Ноября 2022,5.0,,,
491165096,Welldone,Виталия С.,27 Сентября 2022,5.0,,,
491165096,Welldone,Софья Б.,24 Сентября 2022,5.0,,,
491165096,Welldone,Гульшат,23 Сентября 2022,5.0,,,
491165096,Welldone,Марат Я.,22 Сентября 2022,5.0,,,
491165096,Welldone,Ирина И.,21 Сентября 2022,5.0,,,
491165096,Welldone,Виктория Е.,19 Сентября 2022,5.0,,,
491165096,Welldone,Евгения С.,16 Сентября 2022,5.0,,,
491165096,Welldone,Виктория Л.,14 Сентября 2022,5.0,,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,22 Ноября 2022,5.0,favorite vegan mince,,friend mom husband eat meat love cook lasagna pasta minced meat
491083590,Welldone,Татьяна М.,24 Января 2023,5.0,good composition similar realistic even nonfans vegan product like,,tasty minced meat
491083590,Welldone,М М.,18 Ноября 2022,5.0,made bolognese sauce spaghetti fire fire thank much dream experimenting casserole pancake meat stuffed pepper dish childhood without meat,,thanks
491083590,Welldone,Светлана В.,1 Апреля 2023,5.0,good,,
491083590,Welldone,Елена П.,30 Апреля 2023,5.0,take third time delicious,,made lasagna simply delicious pasta
491083590,Welldone,Марина С.,27 Марта 2023,5.0,taste juicy meat oddly enough,,made quesadilla minced meat ate complete feeling minced meat cross beef lamb really liked delicious burger patty recommend
491083590,Welldone,Ирина,6 Апреля 2023,5.0,advantage often take minced meat make vegan lasagna turn great ca nt tell difference meat delicious whole family eats pleasure,,
491083590,Welldone,Юлия Ш.,12 Марта 2023,5.0,tasty,,good minced meat wonderful taste structure compositioneverything super definitely order compare soy minced meat dry meat really liked pasta navy
491083590,Welldone,Ольга Л.,5 Января 2023,2.0,vegetable product,oversalted high price,nt like minced meat nt tasty salty
491083590,Welldone,Айгуль Б.,10 Мая 2023,5.0,tasty,,
491083590,Welldone,Анна К.,20 Апреля 2023,5.0,yummy bolognese super,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,8 Мая 2023,5.0,,expensive,delicious
491083590,Welldone,Ольга Н.,29 Января 2023,5.0,best meatless stuffing ever made bolognese lasagna even burger taste great importantly feeling heaviness,rarely available,highly recommend stuffing
491083590,Welldone,Геннадий Щ.,31 Января 2023,5.0,gram vegetable minced meat meatball meatball fairly small amount time,,bread flavor
491083590,Welldone,Елена К.,16 Апреля 2023,5.0,,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,10 Октября 2022,5.0,,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,1 Декабря 2022,5.0,taste,price,tasty started life without meat general picky lasagna minced meat indistinguishable meat iz
491083590,Welldone,Анастасия С.,18 Сентября 2022,5.0,,,
491083590,Welldone,Кузьмина Е.,5 Марта 2023,5.0,bought post autumn help,,
491083590,Welldone,Юлия И.,16 Декабря 2022,5.0,excellent stuffing,,dumpling little dry add carrot cabbage white excellent
491083590,Welldone,Ирина К.,22 Апреля 2023,1.0,,,
491083590,Welldone,Ксения С.,14 Октября 2022,5.0,,,
491083590,Welldone,Ольга,12 Января 2023,5.0,quite tasty quickly fried,,
491083590,Welldone,Татьяна В.,20 Декабря 2022,5.0,favorite minced meat conveniently divided portion,,
491083590,Welldone,Алена К.,23 Декабря 2022,5.0,,,
491083590,Welldone,Мария М.,26 Ноября 2022,5.0,good minced meat suitable lasagna perfectly,,
491083590,Welldone,Юрий К.,16 Сентября 2022,5.0,decent vegan stuffing,nt find,love product company
491083590,Welldone,Валерия Е.,27 Января 2023,5.0,tasty,dear,
491083590,Welldone,Вера,11 Февраля 2023,5.0,,,
491083590,Welldone,Дарья Д.,30 Октября 2022,1.0,,,
491083590,Welldone,Dmitry G.,13 Ноября 2022,5.0,delicious,,
491083590,Welldone,Анастасия Л.,24 Мая 2023,5.0,,,
491083590,Welldone,Анна Р.,12 Сентября 2022,5.0,,,
491083590,Welldone,Наталья Р.,22 Мая 2023,5.0,,,
491083590,Welldone,Вероника Б.,10 Мая 2023,4.0,,,
491083590,Welldone,Ирина П.,7 Мая 2023,5.0,,,
491083590,Welldone,Юлия К.,25 Апреля 2023,5.0,,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,21 Апреля 2023,5.0,,,
491083590,Welldone,Екатерина Г.,19 Апреля 2023,5.0,,,
491083590,Welldone,Ирина П.,18 Апреля 2023,5.0,,,
491083590,Welldone,Ольга Я.,18 Апреля 2023,5.0,,,
491083590,Welldone,Карина К.,18 Апреля 2023,5.0,,,
491083590,Welldone,Татьяна Р.,16 Апреля 2023,5.0,,,
491083590,Welldone,Анна К.,16 Апреля 2023,5.0,,,
491083590,Welldone,Арсений Х.,5 Апреля 2023,5.0,,,
491083590,Welldone,Полина Л.,5 Апреля 2023,5.0,,,
491083590,Welldone,Vika N.,2 Апреля 2023,5.0,,,
491083590,Welldone,Алина А.,29 Марта 2023,5.0,,,
491083590,Welldone,Катя М.,26 Марта 2023,5.0,,,
491083590,Welldone,Наталья Т.,22 Марта 2023,5.0,,,
491083590,Welldone,Карине Г.,22 Марта 2023,5.0,,,
491083590,Welldone,Евгения М.,16 Марта 2023,4.0,,,
491083590,Welldone,Евгения О.,14 Марта 2023,5.0,,,
491083590,Welldone,Шолопа А.,13 Марта 2023,5.0,,,
491083590,Welldone,Светлана Д.,8 Марта 2023,5.0,,,
491083590,Welldone,Анастасия К.,7 Марта 2023,5.0,,,
491083590,Welldone,Стриканова А.,7 Марта 2023,5.0,,,
491083590,Welldone,Валентина Щ.,2 Марта 2023,5.0,,,
491083590,Welldone,Irina S.,1 Марта 2023,5.0,,,
491083590,Welldone,Vosto V.,26 Февраля 2023,5.0,,,
491083590,Welldone,Кристина Д.,24 Февраля 2023,5.0,,,
491083590,Welldone,Сергей Б.,23 Февраля 2023,4.0,,,
491083590,Welldone,Елена Л.,19 Февраля 2023,5.0,,,
491083590,Welldone,Светлана С.,17 Февраля 2023,5.0,,,
491083590,Welldone,Анжелика,10 Февраля 2023,5.0,,,
491083590,Welldone,Баранова И.,7 Февраля 2023,5.0,,,
491083590,Welldone,Валерия А.,1 Февраля 2023,5.0,,,
491083590,Welldone,Ирина К.,25 Января 2023,5.0,,,
491083590,Welldone,Мария Б.,22 Января 2023,5.0,,,
491083590,Welldone,Лилия Г.,19 Января 2023,5.0,,,
491083590,Welldone,Дмитрий К.,15 Января 2023,5.0,,,
491083590,Welldone,Элла О.,7 Января 2023,5.0,,,
491083590,Welldone,Сергей С.,3 Января 2023,5.0,,,
491083590,Welldone,Лера В.,26 Декабря 2022,5.0,,,
491083590,Welldone,Татьяна К.,26 Декабря 2022,5.0,,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,22 Декабря 2022,5.0,,,
491083590,Welldone,Елена Б.,20 Декабря 2022,5.0,,,
491083590,Welldone,Реук А.,8 Декабря 2022,4.0,,,
491083590,Welldone,Денис И.,7 Декабря 2022,5.0,,,
491083590,Welldone,Пользователь предпочёл скрыть свои данные,5 Декабря 2022,5.0,,,
491083590,Welldone,Тимур Я.,3 Декабря 2022,5.0,,,
491083590,Welldone,Лейла Б.,2 Декабря 2022,5.0,,,
491083590,Welldone,Офелия S.,2 Декабря 2022,5.0,,,
491083590,Welldone,Роман П.,26 Ноября 2022,5.0,,,
491083590,Welldone,Кокин А.,22 Ноября 2022,5.0,,,
491083590,Welldone,Света В.,17 Ноября 2022,5.0,,,
491083590,Welldone,Екатерина П.,15 Ноября 2022,4.0,,,
491083590,Welldone,Богдан Г.,14 Ноября 2022,5.0,,,
491083590,Welldone,Николь Е.,12 Ноября 2022,5.0,,,
491083590,Welldone,Лика Д.,10 Ноября 2022,5.0,,,
491083590,Welldone,Сергей С.,7 Ноября 2022,5.0,,,
491083590,Welldone,Anna K.,3 Ноября 2022,5.0,,,
491083590,Welldone,Юлия,23 Октября 2022,5.0,,,
491083590,Welldone,Ирина П.,21 Октября 2022,5.0,,,
491083590,Welldone,Руслан,20 Октября 2022,5.0,,,
491083590,Welldone,Максим Р.,19 Октября 2022,5.0,,,
491083590,Welldone,Владислав Л.,13 Октября 2022,5.0,,,
491083590,Welldone,Надежда Х.,23 Сентября 2022,5.0,,,
491083590,Welldone,Ксения З.,16 Сентября 2022,5.0,,,
491083590,Welldone,Виктория Л.,14 Сентября 2022,5.0,,,
229186105,Healthy Innovation,Винокурова Ольга,29 Марта 2023,5.0,delicious burger patty,expensive,
229186105,Healthy Innovation,Екатерина П.,14 Апреля 2023,5.0,tasty juicy,running fast,tasty cutlet thick burger divide half fine recommend order
229186105,Healthy Innovation,Анастасия Р.,21 Мая 2023,5.0,taste quality,price,cutlet separate package
229186105,Healthy Innovation,Дарья П.,25 Мая 2023,5.0,taste perfect nt eaten beef long time seems even tastier cook much faster,,
229186105,Healthy Innovation,Аделина А.,12 Мая 2023,5.0,,fatty necessary fry without oil,
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,25 Мая 2023,5.0,,,
229186105,Healthy Innovation,Инга С.,19 Мая 2023,5.0,tasty easy cook,,always take ozone good price
229186105,Healthy Innovation,joxjgk н.,изменен 2 Апреля 2023,1.0,tasty,new burgundy box written neither ratio concrete composition information old packaging brought new one right,violation law complain rospotrebnadzor
229186105,Healthy Innovation,Георгий Я.,8 Мая 2023,5.0,really liked good taste juicy quick cook take periodically pleasure,,
229186105,Healthy Innovation,Екатерина П.,14 Мая 2023,5.0,cannon bomb rocket delicious,,
229186105,Healthy Innovation,Виктория С.,23 Апреля 2023,5.0,tasty,addictive,digested perfectly
229186105,Healthy Innovation,Анна З.,4 Мая 2023,4.0,good alternative usual cutlet post,fat,
229186105,Healthy Innovation,Павел Л.,10 Апреля 2023,5.0,grill tasty almost like meat,well would like little cheaper,definitely recommend
229186105,Healthy Innovation,Елена Н.,12 Мая 2023,5.0,tasty,fat,
229186105,Healthy Innovation,Лорена С.,17 Апреля 2023,5.0,taste naturalness composition,,excellent product dilutes diet
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,14 Апреля 2023,5.0,unexpectedly tasty bought post buy like,,
229186105,Healthy Innovation,Станислава Д.,20 Апреля 2023,5.0,delicious cutlet love company hi,,
229186105,Healthy Innovation,Юлия К.,22 Апреля 2023,5.0,taste meat,,nt taste better
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,9 Апреля 2023,5.0,tasty bother,,cool post
229186105,Healthy Innovation,Владимир З.,29 Марта 2023,5.0,best class take,,
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,28 Марта 2023,5.0,favorite producer vegetable cutlet,,
229186105,Healthy Innovation,Ирина И.,24 Марта 2023,5.0,well tasty cutlet,expensive,
229186105,Healthy Innovation,Екатерина С.,27 Марта 2023,5.0,excellent cutlet delicious,,
229186105,Healthy Innovation,илья ш.,4 Апреля 2023,5.0,tasty,,
229186105,Healthy Innovation,Максим Е.,30 Марта 2023,5.0,tasty cutlet,,
229186105,Healthy Innovation,Валерия Ф.,8 Апреля 2023,5.0,best cutlet,,
229186105,Healthy Innovation,наталья с.,5 Апреля 2023,5.0,,,
229186105,Healthy Innovation,арановская светлана,27 Мая 2023,5.0,,,
229186105,Healthy Innovation,Пользователь предпочёл скрыть свои данные,2 Апреля 2023,5.0,tasty,,
229186105,Healthy Innovation,Павел М.,25 Марта 2023,5.0,gorgeous,,
229186105,Healthy Innovation,Алла А.,25 Марта 2023,5.0,,,
229186105,Healthy Innovation,Федор К.,19 Апреля 2023,5.0,,,
229186105,Healthy Innovation,Rita,29 Марта 2023,5.0,delicious,,
229186105,Healthy Innovation,Тамара С.,29 Марта 2023,5.0,,,
229186105,Healthy Innovation,Анна Ф.,26 Мая 2023,5.0,,,
229186105,Healthy Innovation,Екатерина П.,24 Мая 2023,5.0,,,
229186105,Healthy Innovation,Кирилл С.,24 Мая 2023,5.0,,,
229186105,Healthy Innovation,Анастасия Л.,24 Мая 2023,5.0,,,
229186105,Healthy Innovation,Оксана К.,23 Мая 2023,5.0,,,
229186105,Healthy Innovation,Лиля Н.,22 Мая 2023,5.0,,,
229186105,Healthy Innovation,Артём П.,22 Мая 2023,5.0,,,
229186105,Healthy Innovation,Rina K.,22 Мая 2023,5.0,,,
229186105,Healthy Innovation,Маргарита М.,20 Мая 2023,5.0,,,
229186105,Healthy Innovation,отто юлия,18 Мая 2023,5.0,,,
229186105,Healthy Innovation,Ольга В.,18 Мая 2023,5.0,,,
229186105,Healthy Innovation,Кирилл К.,17 Мая 2023,5.0,,,
