,anger,disgust,fear,joy,neutral,sadness,surprise
28,0.017851712182164192,0.008934194222092628,0.06156947463750839,0.8466748595237732,0.027619540691375732,0.018032772466540337,0.019317619502544403
29,0.00727234547957778,0.001890872372314334,0.01025212649255991,0.9576641917228699,0.0050691869109869,0.013193342834711075,0.004657980054616928
30,0.0873628556728363,0.04958737641572952,0.4545973837375641,0.05399590730667114,0.25473278760910034,0.045545950531959534,0.054177768528461456
31,0.07094365358352661,0.10187182575464249,0.5441920161247253,0.01896977424621582,0.19129914045333862,0.062455322593450546,0.010268247686326504
32,0.019383156672120094,0.02694474160671234,0.03011183999478817,0.7685602903366089,0.13097721338272095,0.013345420360565186,0.010677467100322247
33,0.1493186354637146,0.021719476208090782,0.5304033756256104,0.10991010814905167,0.06461568921804428,0.10627821832895279,0.017754532396793365
34,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
35,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
36,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
37,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
38,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
39,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
40,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
41,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
42,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
43,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
44,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
45,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
46,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
47,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
48,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
49,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
50,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
51,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
52,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
53,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
54,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
55,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
56,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
57,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
58,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
59,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
60,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
61,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
62,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
63,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
64,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
65,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
66,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
67,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
68,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
69,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
70,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
71,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
72,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
73,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
74,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
75,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
76,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
77,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
78,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
79,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
80,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
81,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
82,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
83,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
84,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
85,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
86,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
87,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
88,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
89,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
90,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
91,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
92,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
93,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
94,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
95,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
96,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
97,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
98,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
99,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
100,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
101,0.0030249764677137136,0.0013261623680591583,0.0008417221833951771,0.9826048612594604,0.008447696454823017,0.002110373927280307,0.0016442787600681186
102,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
103,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
104,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
105,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
106,0.06912341713905334,0.17760112881660461,0.06665505468845367,0.12530212104320526,0.04078903794288635,0.511770486831665,0.008758759126067162
107,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
108,0.04280160367488861,0.38629987835884094,0.2577936053276062,0.04906338453292847,0.19385887682437897,0.06260951608419418,0.007573084905743599
109,0.10456056147813797,0.02793753705918789,0.12545670568943024,0.24098283052444458,0.10123991221189499,0.2862580120563507,0.11356446892023087
110,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
111,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
112,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
113,0.009152124635875225,0.009662321768701077,0.013192784041166306,0.9039665460586548,0.04012700170278549,0.00699574826285243,0.016903404146432877
114,0.01912568137049675,0.8616479635238647,0.0366453118622303,0.010489708743989468,0.046191152185201645,0.014084847643971443,0.011815309524536133
115,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
116,0.00811446737498045,0.02091178484261036,0.012232387438416481,0.9013113975524902,0.04731982946395874,0.0057514868676662445,0.004358560778200626
117,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
118,0.004584322217851877,0.9797942042350769,0.0034740972332656384,0.0008886494324542582,0.00690208375453949,0.0035539912059903145,0.0008025982533581555
119,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
120,0.0016626568976789713,0.0008821235387586057,0.0022410396486520767,0.9704618453979492,0.01164665725082159,0.0033731539733707905,0.009732658974826336
121,0.14408011734485626,0.040581170469522476,0.11607774347066879,0.4362454414367676,0.09956096112728119,0.029217438772320747,0.1342371106147766
122,0.01230619102716446,0.01845051720738411,0.01586173288524151,0.8952338695526123,0.03436444699764252,0.015808604657649994,0.007974624633789062
123,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
124,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
125,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
126,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
127,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
128,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
129,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
130,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
131,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
132,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
133,0.014706949703395367,0.03866564482450485,0.03717352822422981,0.8246327638626099,0.07136362046003342,0.006582192145287991,0.0068753245286643505
134,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
135,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
136,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
137,0.0016529157292097807,0.0009733731276355684,0.0018829477485269308,0.9883688688278198,0.0025639610830694437,0.0025562543887645006,0.0020017249044030905
138,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
139,0.012074348516762257,0.03757604584097862,0.022808531299233437,0.8030611276626587,0.1101645976305008,0.006704673171043396,0.0076105790212750435
140,0.0018579745665192604,0.0016064370283856988,0.0010719664860516787,0.9838640689849854,0.008072852157056332,0.001617578906007111,0.0019090324640274048
141,0.011783468537032604,0.017632868140935898,0.016314614564180374,0.7261492609977722,0.19502606987953186,0.009705744683742523,0.023387981578707695
142,0.07659874111413956,0.017479892820119858,0.22206680476665497,0.4418180286884308,0.10564276576042175,0.05619847774505615,0.08019531518220901
143,0.00881265103816986,0.06585466116666794,0.014438699930906296,0.5625195503234863,0.18033266067504883,0.007045045495033264,0.16099674999713898
144,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
145,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
146,0.012561923824250698,0.04240800067782402,0.007302719634026289,0.49558764696121216,0.4235984981060028,0.009824629873037338,0.008716530166566372
147,0.011755434796214104,0.006847301032394171,0.038163792341947556,0.00703387800604105,0.016709795221686363,0.003515257267281413,0.915974497795105
148,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
149,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
150,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
151,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
152,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
153,0.044676005840301514,0.09923389554023743,0.04180506244301796,0.5309418439865112,0.2538997232913971,0.015938354656100273,0.013505074195563793
154,0.015149694867432117,0.06250490993261337,0.03801662102341652,0.33839932084083557,0.45605066418647766,0.043334655463695526,0.04654413461685181
155,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
156,0.006308241747319698,0.007271884474903345,0.005930369719862938,0.9268872737884521,0.04125840216875076,0.003272168803960085,0.009071609005331993
157,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
158,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
159,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
160,0.001977581297978759,0.0016397280851379037,0.0017941006226465106,0.09153374284505844,0.005871904548257589,0.8935054540634155,0.0036775008775293827
161,0.005769412964582443,0.003504876745864749,0.007707596756517887,0.9057577252388,0.05700256675481796,0.005531507544219494,0.014726356603205204
162,0.008565747179090977,0.019965466111898422,0.01476635504513979,0.807447612285614,0.133462056517601,0.007232963107526302,0.008559757843613625
163,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
164,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
165,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
166,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
167,0.006872302852571011,0.0065215155482292175,0.003342137672007084,0.9067739248275757,0.057881176471710205,0.003977742977440357,0.014631337486207485
168,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
169,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
170,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
171,0.01775621995329857,0.03782344609498978,0.012092350050807,0.6762402057647705,0.2235865443944931,0.022852826863527298,0.009648432023823261
172,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
173,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
174,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
175,0.017535831779241562,0.013053683564066887,0.08258062601089478,0.7684312462806702,0.049495402723550797,0.03803427144885063,0.030868934467434883
176,0.004340409766882658,0.02934403158724308,0.006739254109561443,0.7014502882957458,0.19002196192741394,0.05306927114725113,0.015034765005111694
177,0.012823173776268959,0.016765696927905083,0.010225709527730942,0.8394282460212708,0.10126745700836182,0.004342659376561642,0.015147017315030098
178,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
179,0.025651605799794197,0.0018147057853639126,0.020679691806435585,0.6685002446174622,0.1299462467432022,0.010695105418562889,0.14271244406700134
180,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
181,0.0066129728220403194,0.0010576513595879078,0.9704620242118835,0.0042398590594530106,0.006005979608744383,0.0039934515953063965,0.0076281726360321045
182,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
183,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
184,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
185,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
186,0.10256197303533554,0.04074416682124138,0.44576001167297363,0.13418202102184296,0.14753569662570953,0.11491908878087997,0.014297114685177803
187,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
188,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
189,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
190,0.04365028813481331,0.7924333810806274,0.05267317593097687,0.010136010125279427,0.013272159732878208,0.08350400626659393,0.004330888390541077
191,0.004841172136366367,0.00346290972083807,0.010695506818592548,0.9605920314788818,0.008794000372290611,0.007076985202729702,0.004537278786301613
192,0.19778355956077576,0.396537184715271,0.04356696829199791,0.03763670101761818,0.24040324985980988,0.06533019244670868,0.018742132931947708
193,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
194,0.009047712199389935,0.017298074439167976,0.004579493775963783,0.8894996643066406,0.07170920819044113,0.0029403753578662872,0.0049255467019975185
195,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
196,0.0069548822939395905,0.023542484268546104,0.00853720959275961,0.894996702671051,0.05596121400594711,0.006152421236038208,0.003855107817798853
197,0.05360272899270058,0.5578900575637817,0.06905746459960938,0.0252569280564785,0.0827956348657608,0.19802065193653107,0.013376533053815365
198,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
199,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
200,0.012422485277056694,0.008577533066272736,0.02682635188102722,0.8707708716392517,0.038201212882995605,0.018058758229017258,0.025142816826701164
201,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
202,0.028552481904625893,0.0173262357711792,0.03504737466573715,0.7433947324752808,0.09411206096410751,0.010541778989136219,0.07102534174919128
203,0.042743533849716187,0.03451277315616608,0.04130234196782112,0.07997676730155945,0.7863398194313049,0.0064755878411233425,0.008649127557873726
204,0.009547189809381962,0.015468867495656013,0.018512118607759476,0.902342677116394,0.04433028772473335,0.005063587799668312,0.004735213704407215
205,0.014883019961416721,0.07932482659816742,0.011071069166064262,0.3770184814929962,0.40619754791259766,0.06614843010902405,0.04535660892724991
206,0.00815749354660511,0.07785353064537048,0.009276251308619976,0.8337893486022949,0.05693955719470978,0.0075640021823346615,0.006419711280614138
207,0.07925565540790558,0.01865663193166256,0.19494852423667908,0.44934365153312683,0.18408089876174927,0.05346905067563057,0.02024553343653679
208,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
209,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
210,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
211,0.09306240826845169,0.04964156448841095,0.7082684636116028,0.021410461515188217,0.04992206022143364,0.07001827657222748,0.007676755543798208
212,0.051576003432273865,0.020136989653110504,0.2517625689506531,0.5939345955848694,0.027404531836509705,0.04434608668088913,0.010839218273758888
